dataset,fold_id,method,classifier_accuracy,autoencoder_loss,best_lr,proximity,validity,lof_score,relative_proximity,compactness,pred_margin_weight,step_weight_type,threshold_tau
Earthquakes,3,LSTM autoencoder,0.4452054795,0.01349040959,0.0001,2.635830938,0.1,0,0.7619225259,0.00109375,0.5,uniform,0.5
Earthquakes,3,No autoencoder,0.4452054795,0,0.001,0.2160785782,0.82,0,0.06246043088,0.7569140625,0.5,uniform,0.5
Earthquakes,4,1dCNN autoencoder,0.4872372372,0.0009104232886,0.0001,0.7029006043,1,0,0.2037739522,0.3983203125,0.5,uniform,0.5
Earthquakes,4,LSTM autoencoder,0.4872372372,0.01336738467,0.0001,2.62416248,0.04,0,0.760756153,0.0008203125,0.5,uniform,0.5
Earthquakes,4,No autoencoder,0.4872372372,0,0.001,0.2587417402,0.94,0,0.07501035947,0.710234375,0.5,uniform,0.5
Earthquakes,5,1dCNN autoencoder,0.4872372372,0.0009471537778,0.0001,0.7516587742,0.98,0,0.2176617257,0.41453125,0.5,uniform,0.5
Earthquakes,5,LSTM autoencoder,0.4872372372,0.01333576161,0.0001,2.626891749,0.08,0,0.7606826542,0.0005859375,0.5,uniform,0.5
Earthquakes,5,No autoencoder,0.4872372372,0,0.001,0.2781130571,0.76,0,0.08053463888,0.673046875,0.5,uniform,0.5
GunPointAgeSpan,1,1dCNN autoencoder,0.9007246377,9.41E-05,0.0001,0.274541419,0.98,0.82,0.2409742934,0.42,1,unconstrained,0.5
GunPointAgeSpan,1,LSTM autoencoder,0.9007246377,0.0114371907,0.001,1.314624393,1,1,1.153890314,0.1502666667,1,unconstrained,0.5
GunPointAgeSpan,1,No autoencoder,0.9007246377,0,0.001,0.1518670679,1,0.82,0.1332988644,0.4545333333,1,unconstrained,0.5
GunPointAgeSpan,2,1dCNN autoencoder,0.6482213439,8.78E-05,0.0001,0.3998715483,0.92,0.6,0.6021291346,0.4272,1,unconstrained,0.5
GunPointAgeSpan,2,LSTM autoencoder,0.6482213439,0.01533396728,0.001,2.40639827,0.7,0.76,3.623569905,0.08186666667,1,unconstrained,0.5
GunPointAgeSpan,2,No autoencoder,0.6482213439,0,0.001,0.248022544,0.98,0.56,0.3734739329,0.5134666667,1,unconstrained,0.5
GunPointAgeSpan,3,1dCNN autoencoder,0.625,6.94E-05,0.0001,0.3852334224,0.96,0.7,0.4546676419,0.3614666667,1,unconstrained,0.5
GunPointAgeSpan,3,LSTM autoencoder,0.625,0.01500799693,0.001,2.072980562,0.76,0.98,2.44661322,0.07266666667,1,unconstrained,0.5
GunPointAgeSpan,3,No autoencoder,0.625,0,0.001,0.2661551098,1,0.74,0.3141267324,0.3948,1,unconstrained,0.5
GunPointAgeSpan,4,1dCNN autoencoder,0.8,5.80E-05,0.0001,0.2191024301,1,0.68,0.2544231453,0.5556,1,unconstrained,0.5
GunPointAgeSpan,4,LSTM autoencoder,0.8,0.01139717363,0.001,1.629275803,0.98,1,1.891925499,0.07053333333,1,unconstrained,0.5
GunPointAgeSpan,4,No autoencoder,0.8,0,0.001,0.1192804454,1,0.7,0.1385092173,0.7030666667,1,unconstrained,0.5
GunPointAgeSpan,5,1dCNN autoencoder,0.9333333333,0.0001142331093,0.0001,0.2726434314,1,0.9,0.2400872177,0.4638666667,1,unconstrained,0.5
GunPointAgeSpan,5,LSTM autoencoder,0.9333333333,0.01137792505,0.001,1.37151655,0.78,1,1.207744455,0.1073333333,1,unconstrained,0.5
GunPointAgeSpan,5,No autoencoder,0.9333333333,0,0.001,0.1521157716,1,0.92,0.1339517045,0.516,1,unconstrained,0.5
GunPointAgeSpan,1,1dCNN autoencoder,0.9007246377,9.41E-05,0.0001,0.3598896697,0.42,0.82,0.3158873411,0.8062666667,0.5,local,0.5
GunPointAgeSpan,1,LSTM autoencoder,0.9007246377,0.0114371907,0.001,1.147761265,0.7,1,1.0074289,0.206,0.5,local,0.5
GunPointAgeSpan,1,No autoencoder,0.9007246377,0,0.001,0.280588911,0.94,0.82,0.2462823818,0.7873333333,0.5,local,0.5
GunPointAgeSpan,2,1dCNN autoencoder,0.6482213439,8.78E-05,0.0001,0.3453672572,0.42,0.58,0.5200562246,0.7982666667,0.5,local,0.5
GunPointAgeSpan,2,LSTM autoencoder,0.6482213439,0.01533396728,0.001,1.375117337,0.4,0.98,2.07066048,0.2677333333,0.5,local,0.5
GunPointAgeSpan,2,No autoencoder,0.6482213439,0,0.001,0.3774531767,0.86,0.7,0.5683714073,0.8029333333,0.5,local,0.5
GunPointAgeSpan,3,1dCNN autoencoder,0.625,6.94E-05,0.0001,0.4504636208,0.32,0.8,0.5316548886,0.7726666667,0.5,local,0.5
GunPointAgeSpan,3,LSTM autoencoder,0.625,0.01500799693,0.001,1.206100781,0.2,1,1.423487595,0.2738666667,0.5,local,0.5
GunPointAgeSpan,3,No autoencoder,0.625,0,0.001,0.4124757371,0.9,0.8,0.4868200936,0.7506666667,0.5,local,0.5
GunPointAgeSpan,4,1dCNN autoencoder,0.8,5.80E-05,0.0001,0.2345072089,0.54,0.68,0.2723112732,0.8388,0.5,local,0.5
GunPointAgeSpan,4,LSTM autoencoder,0.8,0.01139726397,0.001,1.052129222,0.68,0.98,1.221739193,0.2653333333,0.5,local,0.5
GunPointAgeSpan,4,No autoencoder,0.8,0,0.001,0.2188461009,0.98,0.72,0.2541254943,0.8453333333,0.5,local,0.5
GunPointAgeSpan,5,1dCNN autoencoder,0.9333333333,0.0001142331093,0.0001,0.3407375365,0.46,0.9,0.3000502403,0.8281333333,0.5,local,0.5
GunPointAgeSpan,5,LSTM autoencoder,0.9333333333,0.01137792412,0.001,1.104939506,0.48,1,0.9729992406,0.3448,0.5,local,0.5
GunPointAgeSpan,5,No autoencoder,0.9333333333,0,0.001,0.2998656455,0.94,0.92,0.264058841,0.8181333333,0.5,local,0.5
GunPointAgeSpan,1,1dCNN autoencoder,0.9007246377,9.41E-05,0.0001,0.4292669843,0.6,0.8,0.3767821577,0.7533333333,0.5,global,0.5
GunPointAgeSpan,1,LSTM autoencoder,0.9007246377,0.0114371907,0.001,1.209176637,0.8,1,1.06133525,0.226,0.5,global,0.5
GunPointAgeSpan,1,No autoencoder,0.9007246377,0,0.001,0.2434553403,0.96,0.84,0.2136889903,0.7524,0.5,global,0.5
GunPointAgeSpan,2,1dCNN autoencoder,0.6482213439,8.78E-05,0.0001,0.4775347547,0.62,0.72,0.7190748874,0.7477333333,0.5,global,0.5
GunPointAgeSpan,2,LSTM autoencoder,0.6482213439,0.01533396728,0.001,1.393277785,0.42,0.96,2.098006598,0.2808,0.5,global,0.5
GunPointAgeSpan,2,No autoencoder,0.6482213439,0,0.001,0.3584769674,0.86,0.64,0.53979691,0.7682666667,0.5,global,0.5
GunPointAgeSpan,3,1dCNN autoencoder,0.625,6.94E-05,0.0001,0.516655271,0.64,0.82,0.6097768784,0.73,0.5,global,0.5
GunPointAgeSpan,3,LSTM autoencoder,0.625,0.01500799693,0.001,1.226118512,0.26,1,1.447113309,0.2750666667,0.5,global,0.5
GunPointAgeSpan,3,No autoencoder,0.625,0,0.001,0.4034409436,0.9,0.76,0.4761568748,0.7264,0.5,global,0.5
GunPointAgeSpan,4,1dCNN autoencoder,0.8,5.80E-05,0.0001,0.3221665312,0.74,0.68,0.3741018398,0.7738666667,0.5,global,0.5
GunPointAgeSpan,4,LSTM autoencoder,0.8,0.01139726397,0.001,1.030875573,0.7,0.96,1.197059319,0.2653333333,0.5,global,0.5
GunPointAgeSpan,4,No autoencoder,0.8,0,0.001,0.1917764192,1,0.7,0.2226920065,0.8014666667,0.5,global,0.5
GunPointAgeSpan,5,1dCNN autoencoder,0.9333333333,0.0001142331093,0.0001,0.4321339015,0.66,0.92,0.3805330118,0.7812,0.5,global,0.5
GunPointAgeSpan,5,LSTM autoencoder,0.9333333333,0.01137792505,0.001,1.160493624,0.5,0.98,1.02191967,0.3382666667,0.5,global,0.5
GunPointAgeSpan,5,No autoencoder,0.9333333333,0,0.001,0.2535377451,1,0.92,0.2232629317,0.7824,0.5,global,0.5
GunPointAgeSpan,1,1dCNN autoencoder,0.9007246377,9.41E-05,0.0001,0.05435797559,0.06,0.82,0.04771183454,0.966,0.5,uniform,0.5
GunPointAgeSpan,1,LSTM autoencoder,0.9007246377,0.0114371907,0.001,1.139260918,0.72,1,0.9999678585,0.2169333333,0.5,uniform,0.5
GunPointAgeSpan,1,No autoencoder,0.9007246377,0,0.001,0.006511666949,0.12,0.82,0.005715510423,1,0.5,uniform,0.5
GunPointAgeSpan,2,1dCNN autoencoder,0.6482213439,8.78E-05,0.0001,0.06243451968,0.04,0.56,0.094014299,0.9570666667,0.5,uniform,0.5
GunPointAgeSpan,2,LSTM autoencoder,0.6482213439,0.01533396728,0.001,1.379635988,0.32,0.96,2.077464694,0.2921333333,0.5,uniform,0.5
GunPointAgeSpan,2,No autoencoder,0.6482213439,0,0.001,0.008811879874,0.2,0.56,0.01326898507,1,0.5,uniform,0.5
GunPointAgeSpan,3,1dCNN autoencoder,0.625,6.94E-05,0.0001,0.05396921599,0.02,0.68,0.0636965921,0.9728,0.5,uniform,0.5
GunPointAgeSpan,3,LSTM autoencoder,0.625,0.01500799693,0.001,1.18361737,0.18,1,1.396951789,0.2952,0.5,uniform,0.5
GunPointAgeSpan,3,No autoencoder,0.625,0,0.001,0.006599157709,0.08,0.66,0.00778858557,1,0.5,uniform,0.5
GunPointAgeSpan,4,1dCNN autoencoder,0.8,5.80E-05,0.0001,0.04718288246,0.08,0.7,0.05478906536,0.9770666667,0.5,uniform,0.5
GunPointAgeSpan,4,LSTM autoencoder,0.8,0.01139726397,0.001,0.9947388447,0.64,0.98,1.155097119,0.2516,0.5,uniform,0.5
GunPointAgeSpan,4,No autoencoder,0.8,0,0.001,0.006883400395,0.2,0.68,0.007993048633,1,0.5,uniform,0.5
GunPointAgeSpan,5,1dCNN autoencoder,0.9333333333,0.0001142331093,0.0001,0.04789789862,0.06,0.9,0.04217843487,0.9708,0.5,uniform,0.5
GunPointAgeSpan,5,LSTM autoencoder,0.9333333333,0.01137792505,0.001,1.045899718,0.38,1,0.9210093637,0.3353333333,0.5,uniform,0.5
GunPointAgeSpan,5,No autoencoder,0.9333333333,0,0.001,0.006991091871,0.2,0.92,0.00615628914,1,0.5,uniform,0.5
GunPointMaleVersusFemale,1,1dCNN autoencoder,0.7395833333,7.68E-05,0.001,1.899786488,1,1,0.9311387031,0.04853333333,1,unconstrained,0.5
GunPointMaleVersusFemale,1,LSTM autoencoder,0.7395833333,0.01049637236,0.001,2.818313115,0.74,1,1.381334394,0.0404,1,unconstrained,0.5
GunPointMaleVersusFemale,1,No autoencoder,0.7395833333,0,0.001,0.8379878613,0.96,1,0.4107213811,0.05386666667,1,unconstrained,0.5
GunPointMaleVersusFemale,2,1dCNN autoencoder,0.8020833333,7.96E-05,0.001,1.768246537,1,1,0.871977336,0.04893333333,1,unconstrained,0.5
GunPointMaleVersusFemale,2,LSTM autoencoder,0.8020833333,0.01297185011,0.001,2.572877442,0.58,1,1.268765848,0.0604,1,unconstrained,0.5
GunPointMaleVersusFemale,2,No autoencoder,0.8020833333,0,0.001,0.8307009038,0.96,1,0.4096444393,0.04386666667,1,unconstrained,0.5
GunPointMaleVersusFemale,3,1dCNN autoencoder,0.7872340426,0.0001051209692,0.001,2.027226141,1,1,1.040624186,0.03573333333,1,unconstrained,0.5
GunPointMaleVersusFemale,3,LSTM autoencoder,0.7872340426,0.01179837808,0.001,3.182265745,0.76,1,1.633533937,0.03773333333,1,unconstrained,0.5
GunPointMaleVersusFemale,3,No autoencoder,0.7872340426,0,0.001,0.8692256976,0.96,1,0.4461945638,0.03706666667,1,unconstrained,0.5
GunPointMaleVersusFemale,4,1dCNN autoencoder,0.7127659574,6.73E-05,0.001,1.987052238,1,1,1.166378801,0.03973333333,1,unconstrained,0.5
GunPointMaleVersusFemale,4,LSTM autoencoder,0.7127659574,0.009053912945,0.001,3.417008441,0.96,1,2.005748079,0.03986666667,1,unconstrained,0.5
GunPointMaleVersusFemale,4,No autoencoder,0.7127659574,0,0.001,0.8451113757,0.98,1,0.4960715045,0.04093333333,1,unconstrained,0.5
GunPointMaleVersusFemale,5,1dCNN autoencoder,0.7224146462,7.85E-05,0.001,2.041795385,1,1,1.189554699,0.0412,1,unconstrained,0.5
GunPointMaleVersusFemale,5,LSTM autoencoder,0.7224146462,0.009559007362,0.001,3.543269865,0.94,1,2.064317192,0.0208,1,unconstrained,0.5
GunPointMaleVersusFemale,5,No autoencoder,0.7224146462,0,0.001,0.9147267032,0.92,0.96,0.5329218863,0.0876,1,unconstrained,0.5
GunPointMaleVersusFemale,1,1dCNN autoencoder,0.7395833333,7.68E-05,0.001,1.868179483,0.54,1,0.9156472222,0.6378666667,0.5,local,0.5
GunPointMaleVersusFemale,1,LSTM autoencoder,0.7395833333,0.01049637236,0.001,1.115379093,0.1,1,0.5466786128,0.25,0.5,local,0.5
GunPointMaleVersusFemale,1,No autoencoder,0.7395833333,0,0.001,1.14570806,0.42,1,0.5615436914,0.6536,0.5,local,0.5
GunPointMaleVersusFemale,2,1dCNN autoencoder,0.8020833333,7.96E-05,0.001,1.783291938,0.42,0.98,0.879396691,0.6630666667,0.5,local,0.5
GunPointMaleVersusFemale,2,LSTM autoencoder,0.8020833333,0.01297169644,0.001,1.140622024,0.06,1,0.5624761778,0.2869333333,0.5,local,0.5
GunPointMaleVersusFemale,2,No autoencoder,0.8020833333,0,0.001,1.137373103,0.52,1,0.560874034,0.672,0.5,local,0.5
GunPointMaleVersusFemale,3,1dCNN autoencoder,0.7872340426,0.0001051209692,0.001,2.070019124,0.52,1,1.062590858,0.6642666667,0.5,local,0.5
GunPointMaleVersusFemale,3,LSTM autoencoder,0.7872340426,0.01179837808,0.001,1.11339896,0.02,1,0.5715346024,0.2664,0.5,local,0.5
GunPointMaleVersusFemale,3,No autoencoder,0.7872340426,0,0.001,1.219211687,0.4,1,0.6258508329,0.6789333333,0.5,local,0.5
GunPointMaleVersusFemale,4,1dCNN autoencoder,0.7127659574,6.73E-05,0.001,2.215515731,0.5,1,1.300484473,0.6577333333,0.5,local,0.5
GunPointMaleVersusFemale,4,LSTM autoencoder,0.7127659574,0.009053912945,0.001,0.9905107482,0.04,1,0.5814194096,0.3164,0.5,local,0.5
GunPointMaleVersusFemale,4,No autoencoder,0.7127659574,0,0.001,1.173196111,0.44,0.98,0.6886537992,0.6752,0.5,local,0.5
GunPointMaleVersusFemale,5,1dCNN autoencoder,0.7224146462,7.85E-05,0.001,2.215276332,0.58,1,1.290625099,0.6369333333,0.5,local,0.5
GunPointMaleVersusFemale,5,LSTM autoencoder,0.7224146462,0.009559007362,0.001,1.026856301,0.08,1,0.5982488484,0.2992,0.5,local,0.5
GunPointMaleVersusFemale,5,No autoencoder,0.7224146462,0,0.001,1.235925243,0.4,0.98,0.7200528963,0.6585333333,0.5,local,0.5
GunPointMaleVersusFemale,1,1dCNN autoencoder,0.7395833333,7.68E-05,0.001,2.008279392,0.64,1,0.9843141215,0.6733333333,0.5,global,0.5
GunPointMaleVersusFemale,1,LSTM autoencoder,0.7395833333,0.0104981605,0.001,1.079807868,0.02,1,0.5292441566,0.3186666667,0.5,global,0.5
GunPointMaleVersusFemale,1,No autoencoder,0.7395833333,0,0.001,1.075667502,0.56,1,0.5272148469,0.7112,0.5,global,0.5
GunPointMaleVersusFemale,2,1dCNN autoencoder,0.8020833333,7.96E-05,0.001,2.004616442,0.72,1,0.9885386841,0.6933333333,0.5,global,0.5
GunPointMaleVersusFemale,2,LSTM autoencoder,0.8020833333,0.01297074929,0.001,1.138900852,0.02,1,0.5616274147,0.3541333333,0.5,global,0.5
GunPointMaleVersusFemale,2,No autoencoder,0.8020833333,0,0.001,1.0677021,0.58,1,0.5265170965,0.7109333333,0.5,global,0.5
GunPointMaleVersusFemale,3,1dCNN autoencoder,0.7872340426,0.0001051209692,0.001,2.26312486,0.88,1,1.161716701,0.6962666667,0.5,global,0.5
GunPointMaleVersusFemale,3,LSTM autoencoder,0.7872340426,0.01179837808,0.001,1.036144728,0,1,0.5318781374,0.3149333333,0.5,global,0.5
GunPointMaleVersusFemale,3,No autoencoder,0.7872340426,0,0.001,1.133789885,0.56,1,0.5820017569,0.7101333333,0.5,global,0.5
GunPointMaleVersusFemale,4,1dCNN autoencoder,0.7127659574,6.73E-05,0.001,2.114540181,0.7,1,1.241212885,0.6908,0.5,global,0.5
GunPointMaleVersusFemale,4,LSTM autoencoder,0.7127659574,0.009053912945,0.001,0.959268587,0,1,0.563080589,0.3702666667,0.5,global,0.5
GunPointMaleVersusFemale,4,No autoencoder,0.7127659574,0,0.001,1.109321172,0.58,1,0.6511598811,0.7101333333,0.5,global,0.5
GunPointMaleVersusFemale,5,1dCNN autoencoder,0.7224146462,7.85E-05,0.001,2.179059988,0.78,1,1.269525373,0.6652,0.5,global,0.5
GunPointMaleVersusFemale,5,LSTM autoencoder,0.7224146462,0.009559007362,0.001,0.998754441,0.08,0.98,0.5818766401,0.3374666667,0.5,global,0.5
GunPointMaleVersusFemale,5,No autoencoder,0.7224146462,0,0.001,1.110091126,0.64,1,0.6467416494,0.7109333333,0.5,global,0.5
GunPointMaleVersusFemale,1,1dCNN autoencoder,0.7395833333,7.68E-05,0.001,0.04360551495,0,0.8,0.0213722873,0.9836,0.5,uniform,0.5
GunPointMaleVersusFemale,1,LSTM autoencoder,0.7395833333,0.01049637236,0.001,1.05875491,0.02,0.98,0.5189255108,0.34,0.5,uniform,0.5
GunPointMaleVersusFemale,1,No autoencoder,0.7395833333,0,0.001,0.005960687782,0,0.8,0.002921500455,1,0.5,uniform,0.5
GunPointMaleVersusFemale,2,1dCNN autoencoder,0.8020833333,7.96E-05,0.001,0.04248559314,0,0.8,0.02095096671,0.9873333333,0.5,uniform,0.5
GunPointMaleVersusFemale,2,LSTM autoencoder,0.8020833333,0.01297074929,0.001,1.098253519,0,1,0.541582951,0.3742666667,0.5,uniform,0.5
GunPointMaleVersusFemale,2,No autoencoder,0.8020833333,0,0.001,0.006079088487,0,0.8,0.002997787511,1,0.5,uniform,0.5
GunPointMaleVersusFemale,3,1dCNN autoencoder,0.7872340426,0.0001051209692,0.001,0.04152950224,0,0.8,0.02131809746,0.992,0.5,uniform,0.5
GunPointMaleVersusFemale,3,LSTM autoencoder,0.7872340426,0.01179837808,0.001,1.017490722,0,1,0.5223025848,0.3197333333,0.5,uniform,0.5
GunPointMaleVersusFemale,3,No autoencoder,0.7872340426,0,0.001,0.005925688914,0,0.8,0.003041799371,1,0.5,uniform,0.5
GunPointMaleVersusFemale,4,1dCNN autoencoder,0.7127659574,6.73E-05,0.001,0.03897190417,0,0.74,0.02287609857,0.9905333333,0.5,uniform,0.5
GunPointMaleVersusFemale,4,LSTM autoencoder,0.7127659574,0.009053912945,0.001,0.9310256022,0,0.98,0.5465022534,0.3946666667,0.5,uniform,0.5
GunPointMaleVersusFemale,4,No autoencoder,0.7127659574,0,0.001,0.006035722147,0,0.74,0.00354290553,1,0.5,uniform,0.5
GunPointMaleVersusFemale,5,1dCNN autoencoder,0.7224146462,7.85E-05,0.001,0.04488777834,0,0.74,0.02615172315,0.9885333333,0.5,uniform,0.5
GunPointMaleVersusFemale,5,LSTM autoencoder,0.7224146462,0.009559007362,0.001,0.9860746969,0.06,0.98,0.5744893919,0.3486666667,0.5,uniform,0.5
GunPointMaleVersusFemale,5,No autoencoder,0.7224146462,0,0.001,0.006139318729,0,0.74,0.003576781246,1,0.5,uniform,0.5
GunPointOldVersusYoung,1,1dCNN autoencoder,1,7.35E-05,0.001,2.329328281,1,1,0.7401630948,0.06986666667,1,unconstrained,0.5
GunPointOldVersusYoung,1,LSTM autoencoder,1,0.009575008415,0.001,2.673764115,1,1,0.8496103957,0.084,1,unconstrained,0.5
GunPointOldVersusYoung,1,No autoencoder,1,0,0.001,1.032043524,0.94,1,0.3279402629,0.1168,1,unconstrained,0.5
GunPointOldVersusYoung,2,1dCNN autoencoder,1,8.22E-05,0.001,2.233732102,1,1,0.7469257033,0.05293333333,1,unconstrained,0.5
GunPointOldVersusYoung,2,LSTM autoencoder,1,0.009846489877,0.001,2.357710688,1,1,0.7883822379,0.1013333333,1,unconstrained,0.5
GunPointOldVersusYoung,2,No autoencoder,1,0,0.001,0.890605835,0.9,1,0.2978049109,0.09346666667,1,unconstrained,0.5
GunPointOldVersusYoung,3,1dCNN autoencoder,0.988372093,3.26E-05,0.001,2.378844836,1,1,0.7182863888,0.05773333333,1,unconstrained,0.5
GunPointOldVersusYoung,3,LSTM autoencoder,0.988372093,0.01094973926,0.001,2.887509947,0.98,1,0.871876577,0.0612,1,unconstrained,0.5
GunPointOldVersusYoung,3,No autoencoder,0.988372093,0,0.001,1.030799341,0.96,1,0.3112473436,0.07066666667,1,unconstrained,0.5
GunPointOldVersusYoung,4,1dCNN autoencoder,1,9.60E-05,0.001,2.428106027,1,1,0.6947163286,0.0568,1,unconstrained,0.5
GunPointOldVersusYoung,4,LSTM autoencoder,1,0.01146681607,0.001,3.098573538,0.98,1,0.8865468018,0.0584,1,unconstrained,0.5
GunPointOldVersusYoung,4,No autoencoder,1,0,0.001,0.9858594296,0.92,1,0.2820686724,0.096,1,unconstrained,0.5
GunPointOldVersusYoung,5,1dCNN autoencoder,1,7.36E-05,0.001,2.400243512,1,1,0.7840568064,0.06226666667,1,unconstrained,0.5
GunPointOldVersusYoung,5,LSTM autoencoder,1,0.01078758948,0.001,2.428717515,1,1,0.7933580444,0.1010666667,1,unconstrained,0.5
GunPointOldVersusYoung,5,No autoencoder,1,0,0.001,0.9660076725,0.96,1,0.315553354,0.1249333333,1,unconstrained,0.5
GunPointOldVersusYoung,1,1dCNN autoencoder,1,7.35E-05,0.001,1.850562858,0.78,1,0.5880314698,0.4969333333,0.5,local,0.5
GunPointOldVersusYoung,1,LSTM autoencoder,1,0.009575008415,0.001,1.511994946,0.32,1,0.4804487489,0.2286666667,0.5,local,0.5
GunPointOldVersusYoung,1,No autoencoder,1,0,0.001,0.8963042468,0.5,1,0.2848079984,0.5672,0.5,local,0.5
GunPointOldVersusYoung,2,1dCNN autoencoder,1,8.22E-05,0.001,1.690956876,0.8,1,0.5654300051,0.6076,0.5,local,0.5
GunPointOldVersusYoung,2,LSTM autoencoder,1,0.009846489877,0.001,1.348153437,0.38,1,0.4508018006,0.3162666667,0.5,local,0.5
GunPointOldVersusYoung,2,No autoencoder,1,0,0.001,0.8781108675,0.52,1,0.2936267857,0.6421333333,0.5,local,0.5
GunPointOldVersusYoung,3,1dCNN autoencoder,0.988372093,3.26E-05,0.001,1.779215363,0.74,1,0.5372297338,0.5964,0.5,local,0.5
GunPointOldVersusYoung,3,LSTM autoencoder,0.988372093,0.01094973926,0.001,1.505453141,0.12,1,0.4545678995,0.2476,0.5,local,0.5
GunPointOldVersusYoung,3,No autoencoder,0.988372093,0,0.001,0.8743997901,0.48,1,0.2640228813,0.6072,0.5,local,0.5
GunPointOldVersusYoung,4,1dCNN autoencoder,1,9.60E-05,0.001,1.951172343,0.72,1,0.5582586888,0.6056,0.5,local,0.5
GunPointOldVersusYoung,4,LSTM autoencoder,1,0.01146681607,0.001,1.445551568,0.22,1,0.4135932562,0.2632,0.5,local,0.5
GunPointOldVersusYoung,4,No autoencoder,1,0,0.001,0.8851454731,0.48,1,0.2532529496,0.6505333333,0.5,local,0.5
GunPointOldVersusYoung,5,1dCNN autoencoder,1,7.36E-05,0.001,1.811531659,0.78,1,0.5917498453,0.5628,0.5,local,0.5
GunPointOldVersusYoung,5,LSTM autoencoder,1,0.01078758948,0.001,1.493054476,0.32,1,0.4877169831,0.2597333333,0.5,local,0.5
GunPointOldVersusYoung,5,No autoencoder,1,0,0.001,0.8463853851,0.46,1,0.2764778735,0.5962666667,0.5,local,0.5
GunPointOldVersusYoung,1,1dCNN autoencoder,1,7.35E-05,0.001,1.874383359,0.92,1,0.5956006286,0.5645333333,0.5,global,0.5
GunPointOldVersusYoung,1,LSTM autoencoder,1,0.009575008415,0.001,1.502621402,0.2,1,0.4774702289,0.2337333333,0.5,global,0.5
GunPointOldVersusYoung,1,No autoencoder,1,0,0.001,0.9254029412,0.46,1,0.2940543463,0.6066666667,0.5,global,0.5
GunPointOldVersusYoung,2,1dCNN autoencoder,1,8.22E-05,0.001,1.645685447,0.92,1,0.5502919346,0.6170666667,0.5,global,0.5
GunPointOldVersusYoung,2,LSTM autoencoder,1,0.009846489877,0.001,1.30133793,0.22,1,0.4351474142,0.3136,0.5,global,0.5
GunPointOldVersusYoung,2,No autoencoder,1,0,0.001,0.8767526766,0.52,1,0.2931726275,0.6761333333,0.5,global,0.5
GunPointOldVersusYoung,3,1dCNN autoencoder,0.988372093,3.26E-05,0.001,1.801609136,0.86,1,0.5439914788,0.6106666667,0.5,global,0.5
GunPointOldVersusYoung,3,LSTM autoencoder,0.988372093,0.01094973926,0.001,1.518773953,0.1,1,0.4585900862,0.2417333333,0.5,global,0.5
GunPointOldVersusYoung,3,No autoencoder,0.988372093,0,0.001,0.8998320689,0.48,1,0.2717020957,0.6101333333,0.5,global,0.5
GunPointOldVersusYoung,4,1dCNN autoencoder,1,9.60E-05,0.001,1.934332385,0.74,1,0.5534405326,0.6316,0.5,global,0.5
GunPointOldVersusYoung,4,LSTM autoencoder,1,0.01146681607,0.001,1.420031856,0.16,1,0.4062916968,0.2698666667,0.5,global,0.5
GunPointOldVersusYoung,4,No autoencoder,1,0,0.001,0.9105306652,0.5,1,0.260516021,0.6477333333,0.5,global,0.5
GunPointOldVersusYoung,5,1dCNN autoencoder,1,7.36E-05,0.001,1.721470857,0.92,1,0.5623308366,0.5641333333,0.5,global,0.5
GunPointOldVersusYoung,5,LSTM autoencoder,1,0.01078758948,0.001,1.477190899,0.28,1,0.4825350314,0.2641333333,0.5,global,0.5
GunPointOldVersusYoung,5,No autoencoder,1,0,0.001,0.8355529644,0.48,1,0.2729393854,0.6002666667,0.5,global,0.5
GunPointOldVersusYoung,1,1dCNN autoencoder,1,7.35E-05,0.001,0.9320669537,0.06,1,0.2961718907,0.6966666667,0.5,uniform,0.5
GunPointOldVersusYoung,1,LSTM autoencoder,1,0.009575008415,0.001,1.271930402,0.12,1,0.4041662786,0.2365333333,0.5,uniform,0.5
